"xp";"virus";"lineage";"treatment";"material";"temperature";"humidity";"cell";"time";"dilution";"replicate";"replicate_titration";"virus_detect";"plate";"well_row";"well_col";"comment";"sample_id"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";-1;"-2";6;"1";1;"PLATE 12";"B";"3";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_-1"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";-1;"-6";6;"1";0;"PLATE 12";"F";"3";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_-1"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";-1;"-5";6;"1";1;"PLATE 12";"E";"3";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_-1"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";-1;"-3";6;"1";1;"PLATE 12";"C";"3";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_-1"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";-1;"-8";6;"1";0;"PLATE 12";"H";"3";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_-1"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";-1;"-4";6;"1";1;"PLATE 12";"D";"3";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_-1"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";-1;"-1";6;"1";1;"PLATE 12";"A";"4";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_-1"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";-1;"-2";6;"1";1;"PLATE 12";"B";"4";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_-1"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";-1;"-8";6;"1";0;"PLATE 12";"H";"4";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_-1"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";-1;"-7";6;"1";0;"PLATE 12";"G";"4";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_-1"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";-1;"-3";6;"1";1;"PLATE 12";"C";"4";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_-1"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";-1;"-4";6;"1";1;"PLATE 12";"D";"4";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_-1"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";-1;"-6";6;"1";0;"PLATE 12";"F";"4";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_-1"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";-1;"-5";6;"1";1;"PLATE 12";"E";"4";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_-1"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"0";6;"1";1;"PLATE 12";"A";"5";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_0"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-1";6;"1";1;"PLATE 12";"B";"5";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_0"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-2";6;"1";0;"PLATE 12";"C";"5";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_0"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-7";6;"1";0;"PLATE 12";"H";"5";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_0"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-6";6;"1";0;"PLATE 12";"G";"5";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_0"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-3";6;"1";0;"PLATE 12";"D";"5";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_0"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-4";6;"1";0;"PLATE 12";"E";"5";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_0"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-5";6;"1";0;"PLATE 12";"F";"5";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_0"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"0";6;"1";1;"PLATE 12";"A";"6";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_0"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-1";6;"1";1;"PLATE 12";"B";"6";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_0"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-2";6;"1";1;"PLATE 12";"C";"6";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_0"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-3";6;"1";0;"PLATE 12";"D";"6";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_0"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-4";6;"1";0;"PLATE 12";"E";"6";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_0"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-5";6;"1";0;"PLATE 12";"F";"6";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_0"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-7";6;"1";0;"PLATE 12";"H";"6";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_0"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-6";6;"1";0;"PLATE 12";"G";"6";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_0"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-1";6;"1";1;"PLATE 12";"B";"7";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_0"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"0";6;"1";1;"PLATE 12";"A";"7";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_0"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-2";6;"1";0;"PLATE 12";"C";"7";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_0"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-3";6;"1";0;"PLATE 12";"D";"7";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_0"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-4";6;"1";0;"PLATE 12";"E";"7";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_0"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-5";6;"1";0;"PLATE 12";"F";"7";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_0"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-6";6;"1";0;"PLATE 12";"G";"7";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_0"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-7";6;"1";0;"PLATE 12";"H";"7";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_0"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-2";6;"1";0;"PLATE 12";"C";"8";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_0"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-3";6;"1";0;"PLATE 12";"D";"8";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_0"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-4";6;"1";0;"PLATE 12";"E";"8";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_0"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-1";6;"1";1;"PLATE 12";"B";"8";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_0"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"0";6;"1";1;"PLATE 12";"A";"8";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_0"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-5";6;"1";0;"PLATE 12";"F";"8";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_0"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-6";6;"1";0;"PLATE 12";"G";"8";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_0"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";0;"-7";6;"1";0;"PLATE 12";"H";"8";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_0"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";8;"-3";6;"1";0;"PLATE 12";"D";"9";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_8"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";8;"-2";6;"1";0;"PLATE 12";"C";"9";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_8"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";8;"-4";6;"1";0;"PLATE 12";"E";"9";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_8"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";8;"-5";6;"1";0;"PLATE 12";"F";"9";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_8"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";8;"-1";6;"1";1;"PLATE 12";"B";"9";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_8"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";8;"0";6;"1";1;"PLATE 12";"A";"9";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_8"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";8;"-6";6;"1";0;"PLATE 12";"G";"9";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_8"
"2021-04-23";"SARS-CoV-2";"B.1.617.2";NA;"Aerosols";"21-23";"65";"VERO TMPRSII-RML";8;"-7";6;"1";0;"PLATE 12";"H";"9";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1.617.2_6_8"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII";0;"0";1;"1";1;"PLATE 1";"A";"1";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_1_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII";0;"-4";1;"1";0;"PLATE 1";"E";"1";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_1_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII";0;"-7";1;"1";0;"PLATE 1";"H";"1";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_1_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII";0;"-6";1;"1";0;"PLATE 1";"G";"1";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_1_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII";0;"-5";1;"1";0;"PLATE 1";"F";"1";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_1_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII";0;"-3";1;"1";0;"PLATE 1";"D";"1";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_1_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII";0;"-2";1;"1";1;"PLATE 1";"C";"1";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_1_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII";0;"-1";1;"1";1;"PLATE 1";"B";"1";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_1_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII";0;"-4";2;"1";0;"PLATE 1";"E";"10";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII";0;"0";2;"1";1;"PLATE 1";"A";"10";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII";0;"-5";2;"1";0;"PLATE 1";"F";"10";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII";0;"-3";2;"1";0;"PLATE 1";"D";"10";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII";0;"-2";2;"1";1;"PLATE 1";"C";"10";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII";0;"-6";2;"1";0;"PLATE 1";"G";"10";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII";0;"-1";2;"1";1;"PLATE 1";"B";"10";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII";0;"-7";2;"1";0;"PLATE 1";"H";"10";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII";0;"-5";2;"1";0;"PLATE 1";"F";"11";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII";0;"-4";2;"1";0;"PLATE 1";"E";"11";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII";0;"-1";2;"1";1;"PLATE 1";"B";"11";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII";0;"0";2;"1";1;"PLATE 1";"A";"11";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII";0;"-3";2;"1";0;"PLATE 1";"D";"11";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII";0;"-2";2;"1";0;"PLATE 1";"C";"11";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII";0;"-6";2;"1";0;"PLATE 1";"G";"11";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII";0;"-7";2;"1";0;"PLATE 1";"H";"11";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII";0;"-6";2;"1";0;"PLATE 1";"G";"12";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII";0;"-5";2;"1";0;"PLATE 1";"F";"12";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII";0;"-4";2;"1";0;"PLATE 1";"E";"12";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII";0;"-2";2;"1";0;"PLATE 1";"C";"12";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII";0;"-1";2;"1";1;"PLATE 1";"B";"12";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII";0;"0";2;"1";1;"PLATE 1";"A";"12";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII";0;"-3";2;"1";1;"PLATE 1";"D";"12";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII";0;"-7";2;"1";0;"PLATE 1";"H";"12";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII";0;"0";1;"1";1;"PLATE 1";"A";"2";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_1_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII";0;"-1";1;"1";1;"PLATE 1";"B";"2";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_1_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII";0;"-5";1;"1";0;"PLATE 1";"F";"2";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_1_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII";0;"-4";1;"1";0;"PLATE 1";"E";"2";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_1_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO TMPRSII";0;"-7";1;"1";0;"PLATE 1";"H";"2";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_1_0"
